"id","repository_name","home_page","oai_pmh"
1309,UNTHSC Scholarly Repository,http://digitalcommons.hsc.unt.edu/,http://digitalcommons.hsc.unt.edu/cgi/oai2.cgi
1310,UPCommons,http://upcommons.upc.edu/,
1311,UPCommons - E-prints UPC,http://upcommons.upc.edu/e-prints/,http://eprints.upc.es:8080/dspace-oai/request
1312,UPCommons - Revistes i congressos UPC,http://upcommons.upc.edu/revistes/,http://eprints.upc.es:8080/revistes-oai/request
1313,UPCommons - Treballs acadèmics UPC,https://upcommons.upc.edu/pfc/,http://eprints.upc.es:8080/pfc-oai/request
1314,UQAM | Archipel,http://www.archipel.uqam.ca/,http://www.archipel.uqam.ca/perl/oai2
1315,UT Repository,http://repository.dl.itc.u-tokyo.ac.jp/,http://repository.dl.itc.u-tokyo.ac.jp/dspace-oai/request
1316,UTeM | Perpustakaan - Search a Document,http://library.utem.edu.my/index.php?option=com_docman&task=search_form&Itemid=208,
1317,UTL Repository,http://www.repository.utl.pt/,http://www.repository.utl.pt/oai/request
1318,uuair: Utsunomiya University Academic Information Repository,http://uuair.lib.utsunomiya-u.ac.jp/dspace/,http://uuair.lib.utsunomiya-u.ac.jp/dspace-oai/request
1319,UVaDOC: Inicio,http://uvadoc.uva.es/,http://uvadoc.uva.es/oai/request
1320,UWC ETD,http://etd.uwc.ac.za/,http://etd.uwc.ac.za/lib/oai/oai2.php
1321,UWC Research Repository,http://repository.uwc.ac.za/,http://repository.uwc.ac.za/oai/request
1322,UWSpace at the University of Waterloo,http://uwspace.uwaterloo.ca/,http://www.uwspace.uwaterloo.ca/dspace-oai/request
1323,uzspace,http://196.21.83.35/,
1324,Vanderbilt University e-Archive,http://e-archive.vanderbilt.edu/,http://e-archive.vanderbilt.edu/dspace-oai/request
1325,Verkehrsmodelle ,http://modelle.clearingstelle-verkehr.de/,http://modelle.clearingstelle-verkehr.de/perl/oai2
1326,Vernadsky National Library of Ukraine,http://dspace.nbuv.gov.ua:8080/dspace/,http://dspace.nbuv.gov.ua:8080/dspace-oai/request
1327,Via Sapientiae,http://via.library.depaul.edu/,http://via.library.depaul.edu/cgi/oai2.cgi
1328,Victoria University Eprints Repository ,http://eprints.vu.edu.au/,http://eprints.vu.edu.au/perl/oai2
1329,Videnbase Nordjylland,http://vbn.dk/,
1330,ViFaPhys - The Physics Virtual Library,http://vifaphys.tib.uni-hannover.de/,http://vifaphys.tib.uni-hannover.de/oai/oai2.php
1331,Virginia Tech Computer Science Technical Reports,http://eprints.cs.vt.edu:8000/,http://eprints.cs.vt.edu:8000/perl/oai2
1332,Virginia Tech Digital Library Research Laboratory Publications,http://pubs.dlib.vt.edu:9090/,http://pubs.dlib.vt.edu:9090/perl/oai2
1333,Virginia Tech Networked Digital Library of Theses and Dissertations: NDLTD Papers,http://ndltdpapers.dlib.vt.edu:9090/,http://ndltdpapers.dlib.vt.edu/perl/oai2
1334,Virtual Library of Bibliographical Heritage,http://bvpb.mcu.es/,http://bvpb.mcu.es/i18n/oai/oai.cmd
1335,Virtual Library of Historical Press,http://prensahistorica.mcu.es/prensahistorica/en/consulta/busqueda.cmd,http://prensahistorica.mcu.es/prensahistorica/OAIHandler
1336,Volltextserver Universität Ulm (VTS),http://vts.uni-ulm.de/,http://vts.uni-ulm.de/oai/oai.asp
1337,Vrije Universiteit Amsterdam Academic Repository,https://dare.ubvu.vu.nl/,http://dare.ubvu.vu.nl/oai/request
1338,Vtext Digital Repository,http://vtext.valdosta.edu/xmlui,http://vtext.valdosta.edu/oai/request
1339,VTT Technical Research Centre of Finland,http://www.otalib.fi/vtt/jure/search.html,http://cgi.vtt.fi/progs/inf/OAI
1340,VŠB-Technical University of Ostrava DSpace repository,http://dspace.vsb.cz/,http://dspace.vsb.cz/oai/request
1342,Warwick Research Archives Portal (WRAP),http://wrap.warwick.ac.uk/,http://wrap.warwick.ac.uk/cgi/oai2
1343,Warwick University Library Marandet Collection,http://contentdm.warwick.ac.uk/index.php,http://contentdm.warwick.ac.uk/cgi-bin/oai.exe/
1344,Waseda University Repository,https://waseda.repo.nii.ac.jp/,http://waseda.repo.nii.ac.jp/oai
1345,Washburn University Institutional Repository,http://ir.washburnlaw.edu/,http://ir.washburnlaw.edu/oai/request
1346,Washington Research Library Consortium Digital Repository,http://aladinrc.wrlc.org/,http://aladinrc.wrlc.org/dspace-oai/request
1347,Washington State University Research Exchange,https://research.wsulibs.wsu.edu:8443/dspace/,https://research.wsulibs.wsu.edu:8443/dspace-oai/request
1348,Waterford Institute of Technology Institutional Repository,http://eprints.wit.ie/,http://eprints.wit.ie/cgi/oai2
1349,Webbased Archive of RIVM Publications: Home,http://rivm.openrepository.com/rivm/,http://rivm.openrepository.com/rivm-oai/request
1350,webLyzard Publications,http://eprints.weblyzard.com/,http://eprints.weblyzard.com/cgi/oai2
1351,Weburb Brief,http://papers.weburb.org/,http://papers.weburb.org/perl/oai2
1352,Weburb Brief,http://brief.weburb.dk/,http://brief.weburb.dk/perl/oai2
1353,Weizmann Institute: Wisdom archive,http://wisdomarchive.wisdom.weizmann.ac.il/,http://wisdomarchive.wisdom.weizmann.ac.il/perl/oai2
1354,Welcome to D-Scholarship@Pitt - D-Scholarship@Pitt,http://d-scholarship.pitt.edu/,http://d-scholarship.pitt.edu/perl/oai2
1355,Welcome to ePrints@USM - USM Research and Publication,http://eprints.usm.my/,http://eprints.usm.my/cgi/oai2
1356,Welcome to eResearch - eResearch,http://eresearch.qmu.ac.uk/,http://eresearch.qmu.ac.uk/perl/oai2
1357,Welcome to ETD Individuals,http://etdindividuals.dlib.vt.edu/,http://etdindividuals.dlib.vt.edu/perl/oai2
1358,Welcome to ethesis@nitr - ethesis,http://ethesis.nitrkl.ac.in/,http://ethesis.nitrkl.ac.in/cgi/oai2
1359,Welcome to NWISRL Publications - NWISRL Publications,http://eprints.nwisrl.ars.usda.gov/,http://eprints.nwisrl.ars.usda.gov/perl/oai2
1360,Welcome to Scientific Repository,http://repository.petra.ac.id/,http://repository.petra.ac.id/cgi/oai2
1361,Welcome to the ASDL Collection,http://www.asdlib.org/,http://www.asdlib.org/oai/oai.php
1362,Welcome to The AUR Working Paper Series - The AUR Working Paper Series,http://www.archive.aur.it/,http://www.archive.aur.it/perl/oai2
1363,Welcome to Wintec Research Archive - Wintec Research Archive,http://researcharchive.wintec.ac.nz/,http://researcharchive.wintec.ac.nz/cgi/oai2
1364,Welcome to Worcester Research and Publications - Worcester Research and Publications,http://eprints.worc.ac.uk/,http://eprints.worc.ac.uk/cgi/oai2
1365,West Virginia University wvuSCHOLAR,http://wvuscholar.wvu.edu/,
1366,WestminsterResearch,https://westminsterresearch.westminster.ac.uk,https://westminsterresearch.westminster.ac.uk/oai2
1367,White Rose Etheses Online,http://etheses.whiterose.ac.uk/,http://etheses.whiterose.ac.uk/cgi/oai2
1368,White Rose Research Online,http://eprints.whiterose.ac.uk/,http://eprints.whiterose.ac.uk/cgi/oai2
1369,WHO SEAR Dightal Repository,http://repository.searo.who.int/,http://repository.searo.who.int/oai/request
1370,WildRepositorium,http://wildrep.socpvs.org/,http://wildrep.socpvs.org/perl/oai2
1371,mediatum - digital collection management,http://mediatum2.ub.tum.de,http://mediatum2.ub.tum.de/oai/
1372, Willkommen bei OPUS Bayreuth ,http://opus.ub.uni-bayreuth.de/,http://opus.ub.uni-bayreuth.de/phpoai/oai2.php
1373,Wind Energy Assessment and Wind Engineering: e-WINDENG,http://ejournal.windeng.net/,http://ejournal.windeng.net/perl/oai2
1374,Wollongong: Research Online,http://ro.uow.edu.au/,http://ro.uow.edu.au/cgi/oai2.cgi
1375,Woods Hole Open Access Servier (WHOAS),https://darchive.mblwhoilibrary.org/,http://darchive.mblwhoilibrary.org:8080/oai/request
1376,WorldFish Center Publications,http://www.worldfishcenter.org/worldfish-publications,http://www.worldfishcenter.org/resource_centre/WFpub.xml
1377,WSU CORE at OhioLINK Digital Resource Commons,http://core.libraries.wright.edu/,http://core.libraries.wright.edu/oai/request
1378,XIOS Hogeschool Limburg,http://doks.xios.be/doks,http://doks.xios.be/doks/oai
1379,Yale Medicine Thesis Digital Library,http://ymtdl.med.yale.edu/,http://ymtdl.med.yale.edu/cgi-bin/cgiwrap/ymtdl/NDLTD-OAI2/oai.pl
1380,Yokohama National University Repository,http://kamome.lib.ynu.ac.jp/,http://kamome.lib.ynu.ac.jp/dspace-oai/request
1381,York St John University Institutional Repository and Digital Archive,http://www.yorksj.ac.uk/library/resources/archive/index.aspx,http://digarch.yorksj.ac.uk/awweb/oai
1382,York University Political Economy: YPE Archive,http://n125.arts.yorku.ca/,http://n125.arts.yorku.ca/perl/oai2
1383,YorkSpace,https://www.library.yorku.ca/dspace/,https://www.library.yorku.ca/dspace-oai/request
1384,YUNOCA 山口大学学術機関リポジトリ,http://petit.lib.yamaguchi-u.ac.jp/,http://petit.lib.yamaguchi-u.ac.jp/infolib/oai_repository/repository
1385,Zentrales Verzeichnis Digitalisierter Drucke: Hauptseite,http://www.digitalisiertedrucke.de/,http://www.digitalisiertedrucke.de/oai2d.py
1386,Zhytomyr State University Library,http://eprints.zu.edu.ua/,http://eprints.zu.edu.ua/cgi/oai2
1387,Zurich Open Repository and Archive,http://www.zora.uzh.ch/,http://www.zora.uzh.ch/cgi/oai2
1388,Águas Subterrâneas,http://calvados.c3sl.ufpr.br/ojs2/index.php/asubterraneas/,
1389,Árboles de la UNAM: Instituto de Biología: Universidad Nacional Autonóma de México,http://www.arboles.org/,
1390,Érudit (Journals),https://depot.erudit.org/,https://depot.erudit.org/dspace-oai/request
1391,Śląska Biblioteka Cyfrowa,http://www.sbc.org.pl/,http://www.sbc.org.pl/dlibra/oai-pmh-repository.xml
1392,THMMY: Καλώς ήλθατε στο Καταθετήριο της Βιβλιοθήκης του ΤΗΜΜΥ - Καταθετήριο της Βιβλιοθήκης του ΤΗΜΜΥ,http://vivliothmmy.ee.auth.gr/,http://vivliothmmy.ee.auth.gr/cgi/oai2
1393,ΤΕΙ Macedonia,http://eprints.teikoz.gr/,http://eprints.teikoz.gr/cgi/oai2
1394,Институт Европы РАН | Institute of Europe of Russian Academy of Sciences,http://ieras1.socionet.ru/oai/ecoorg_150/oai.xml,http://ieras1.socionet.ru/oai/ecoorg_150/oai.cgi
1449,DSpace at Madan Puraskar Pustakalaya: Home,http://204.232.200.153:8080/jspui/,
1395,Институт проблем региональной экономики РАН | Institute of Regional Economy of RAS,http://ireran.socionet.ru/oai/ecoorg_info_IRERAS/oai.xml,http://ireran.socionet.ru/oai/ecoorg_info_IRERAS/oai.cgi
1396,Ardabil University of Medical Sciences  زیست پزشکی و سلامت اطل,http://eprints.arums.ac.ir/,http://eprints.arums.ac.ir/cgi/oai2
1397,National Chiayi University Institutiional Repository 嘉義大學機構典藏 : 主頁,http://140.130.170.28:8080/ir/?locale=en-US,http://140.130.170.28:8080/ir/
1398,National Library of China 欢迎使用图书馆情报学开放文库,http://dspace.nlc.gov.cn/,http://dspace.nlc.gov.cn/dspace-oai/request
1399,臺灣科技大學機構典藏 NTUSTR : 主頁,http://ir.lib.ntust.edu.tw:8080/dspace/,http://ir.lib.ntust.edu.tw/dspace-oai/request
1400,Scholarship@Cornell Law,http://scholarship.law.cornell.edu/,http://scholarship.law.cornell.edu/cgi/oai2.cgi
1401,GINMU - Global Institutional repository of Nara Medical University,http://ginmu.naramed-u.ac.jp/,http://ginmu.naramed-u.ac.jp/dspace-oai/request
1402,ePublications@SCU,http://epubs.scu.edu.au/,http://epubs.scu.edu.au/cgi/oai2.cgi
1403,Chopin Early Editions,http://chopin.lib.uchicago.edu/,
1404,DSpace@Kauno kolegija,https://dspace.kauko.lt/,https://dspace.kauko.lt/kauko-oai/request
1405,Leeds Beckett Repository,http://eprints.leedsbeckett.ac.uk/,http://eprints.leedsbeckett.ac.uk/cgi/oai2
1406,Chia Nan University of Pharmacy & Science Institutional Repository (嘉南藥理大學機構典藏),http://ir.cnu.edu.tw/,http://ir.cnu.edu.tw/ir-oai/request?verb=Identify
1407,Chia Nan University of Pharmacy & Science Institutional eThesys (嘉南藥理大學學位論文全文系統),http://cloud.ncl.edu.tw/chna/,http://lib.chna.edu.tw/ethesys/OAI/
1408,Murdoch Research Repository,http://researchrepository.murdoch.edu.au/,http://researchrepository.murdoch.edu.au/cgi/oai2
1409,Qucosa,http://www.qucosa.de/,http://slub.qucosa.de/oai/
1410,Research Archive and Digital Asset Repository (RADAR),http://radar.brookes.ac.uk/radar/access/home.do,
1411,MyOpenArchive,http://www.myopenarchive.org/,
1412,ACQUIRE : CQUniversity's Institutional Repository,http://acquire.cqu.edu.au,http://acquire.cqu.edu.au:8080/fedora/oai
1413,"University of Technology, Sydney: UTSiResearch Research Publications",http://utsescholarship.lib.uts.edu.au/iresearch/research-publications/,http://epress.lib.uts.edu.au/research/dspace-oai/request
1414,Faculty Scholarship at The Claremont Colleges,http://www.pomona.edu/,
1415,Research Showcase at Carnegie Mellon University,http://repository.cmu.edu/,http://repository.cmu.edu/cgi/oai2.cgi
1416,E-Locus - University of Crete Institutional Repository,http://elocus.lib.uoc.gr,http://elocus.lib.uoc.gr/index.tkl
1417,Göteborgs universitets publikationer - e-publicering och e-arkiv,http://gupea.ub.gu.se/dspace/index.jsp,http://gupea.ub.gu.se/dspace-oai/request
1418,Epsilon Archive for Student Projects,http://stud.epsilon.slu.se/,http://stud.epsilon.slu.se/cgi/oai2
1419,KNUSTSpace,http://dspace.knust.edu.gh,
1420,Publikationer från Linköpings universitet,http://liu.diva-portal.org/smash/search.jsf,http://liu.diva-portal.org/dice/oai
1421,Publikationer från Uppsala Universitet,http://uu.diva-portal.org/smash/search.jsf,http://uu.diva-portal.org/dice/oai
1422,Publikationer från Södertörns Högskola,http://sh.diva-portal.org/smash/search.jsf,http://sh.diva-portal.org/dice/oai
1423,Publikationer från Växjö Universitet,http://vxu.diva-portal.org/smash/search.jsf,http://vxu.diva-portal.org/dice/oai
1424,"Knowledge, Imaginary, Discovery, Sharing",http://dl.kids-d.org/,
1425,Publikationer från Högskolan i Skövde,http://his.diva-portal.org/smash/search.jsf,http://his.diva-portal.org/dice/oai
1426,Publikationer från Örebro universitet,http://oru.diva-portal.org/smash/search.jsf,http://oru.diva-portal.org/dice/oai
1427,OPUS-Datenbank - Universität Augsburg,http://opus.bibliothek.uni-augsburg.de/,http://opus.bibliothek.uni-augsburg.de//oai/oai2.php
1428,Publikationer från Högskolan i Gävle,http://hig.diva-portal.org/smash/search.jsf,http://hig.diva-portal.org/dice/oai
1429,UTSiPress Institutional Repository,http://epress.lib.uts.edu.au/dspace/,http://epress.lib.uts.edu.au/dspace-oai/request
1430,Publikasjoner fra Norges teknisk-naturvitenskapelige universitet,http://ntnu.diva-portal.org/smash/search.jsf,http://ntnu.diva-portal.org/dice/oai
1431,Publikationer från Stockholms universitet,http://su.diva-portal.org/smash/search.jsf,http://su.diva-portal.org/dice/oai
1432,National Sun Yat-sen University Institutional Repository,http://140.117.120.62:8080/,http://140.117.120.62:8080/dspace-oai/request
1433,Publikationer från KTH,http://kth.diva-portal.org/smash/search.jsf,http://kth.diva-portal.org/dice/oai
1434,Publikations- und Dokumentenserver der Universitätsbibliothek Siegen,http://www.ub.uni-siegen.de/opus,
1435,Bibliothèque de Toulouse: Agatange,http://numerique.bibliotheque.toulouse.fr/cgi-bin/library?a=p&p=about&c=agatange,
1436,Publikationer från Umeå universitet,http://umu.diva-portal.org/smash/search.jsf,http://umu.diva-portal.org/dice/oai
1437,Skemman,http://skemman.is/,http://skemman.is/oai
1438,Culturally Authentic Pictorial Lexicon,http://capl.washjeff.edu/,
1439,Publikationer från Mälardalens högskola,http://mdh.diva-portal.org/smash/search.jsf,http://mdh.diva-portal.org/dice/oai
1440,Publikationer från Högskolan i Jönköping,http://hj.diva-portal.org/smash/search.jsf,http://hj.diva-portal.org/dice/oai
1441,DSpace University of New Mexico,https://repository.unm.edu/dspace/,http://repository.unm.edu/dspace-oai/request
1442,Australasian Digital Theses Program - University of Tasmania,https://www.utas.edu.au/library,
1443,Publikationer från Karlstads Universitet,http://kau.diva-portal.org/smash/search.jsf,http://kau.diva-portal.org/dice/oai
1444,State Library of Massachusetts,http://archives.lib.state.ma.us/,
1445,Athabasca University Library Institutional Repository,http://auspace.athabascau.ca:8080/dspace/,http://auspace.athabascau.ca/dspace-oai/request
1446,Université de Genève: Archive ouverte UNIGE,http://archive-ouverte.unige.ch/vital/access/manager/Index,http://archive-ouverte.unige.ch/vital/oai/provider
1447,JorumOpen,http://open.jorum.ac.uk/xmlui,http://open.jorum.ac.uk/oai/request
1448,Base de publications de recherche de l'université Paris-Dauphine,http://basepub.dauphine.fr,http://basepub.dauphine.fr/oai/request
1450,DataSpace at Princeton University,http://dataspace.princeton.edu/jspui/,
1451,Universidad Politécnica Salesiana Ecuador,http://www.ups.edu.ec,http://dspace.ups.edu.ec/oai/request
1452,Intitutional Repository of Universitas Sumatera Utara,http://repositori.usu.ac.id/,http://repositori.usu.ac.id/oai/request
1453,USU Repository: Open Access Repository,http://repository.usu.ac.id,http://repository.usu.ac.id/oai/request
1454,"Digital Library of Polish and Poland-Related News Pamphlets from the 16th to the 18th Century - Cyfrowa Biblioteka Druków Ulotnych Polskich i Polski Dotyczących z XVI, XVII i XVIII Wieku",http://cbdu.id.uw.edu.pl,http://cbdu.id.uw.edu.pl/cgi/oai2
1455,"U.A.G.R.M. - Escuela de Postgrado
Plataforma Cyberdocs - Tesis",http://tesis.epg.uagrm.edu.bo/sdx/uagrm,http://tesis.epg.uagrm.edu.bo/sdx/sdx/oai/uagrm/documents
1456,UNT Digital Library,http://digital.library.unt.edu/,http://digital.library.unt.edu/oai/
1457,Digital Repository at UNITEN Library,http://dspace.uniten.edu.my/,
1458,CentAUR: Central Archive University of Reading,http://centaur.reading.ac.uk/,http://centaur.reading.ac.uk/cgi/oai2
1459,SaarDok-Datenbank,http://saardok.bsz-bw.de/,
1460,National Science Digital Library,http://nsdl.org/,
1461,FAOBIB,http://www4.fao.org/faobib/,http://www4.fao.org:8080/oaicat/OAIHandler
